[OUTPUT] [DEBUG DLIOBenchmark.__init__] After LoadConfig:
[OUTPUT]   storage_type   = <StorageType.LOCAL_FS: 'local_fs'>
[OUTPUT]   storage_root   = './'
[OUTPUT]   storage_options= None
[OUTPUT]   data_folder    = '/mnt/glfs/GalaxSphere-2Tier0/training/unet3d'
[OUTPUT]   framework      = <FrameworkType.PYTORCH: 'pytorch'>
[OUTPUT]   num_files_train= 196000
[OUTPUT]   record_length  = 146600628
[OUTPUT]   generate_data  = False
[OUTPUT]   do_train       = True
[OUTPUT]   do_checkpoint  = False
[OUTPUT]   epochs         = 5
[OUTPUT]   batch_size     = 7
[OUTPUT] 2026-07-13T11:58:28.746083 Running DLIO [Training] with 48 process(es)
[OUTPUT] 2026-07-13T11:58:28.769243 skip_listing [train]: validating 196,000 of 196,000 files (first, last, every 1) via HEAD requests ...
[OUTPUT] 2026-07-13T11:58:28.775696 skip_listing [train]:   500/196,000 checked (0%)  —  79066 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.841299 skip_listing [train]:   13,500/196,000 checked (7%)  —  187688 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.843990 skip_listing [train]:   14,000/196,000 checked (7%)  —  187617 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.846723 skip_listing [train]:   14,500/196,000 checked (7%)  —  187452 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.849142 skip_listing [train]:   15,000/196,000 checked (8%)  —  188036 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.851149 skip_listing [train]:   15,500/196,000 checked (8%)  —  189536 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.853159 skip_listing [train]:   16,000/196,000 checked (8%)  —  190956 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.855673 skip_listing [train]:   16,500/196,000 checked (8%)  —  191186 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.858099 skip_listing [train]:   17,000/196,000 checked (9%)  —  191594 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.860106 skip_listing [train]:   17,500/196,000 checked (9%)  —  192867 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.862108 skip_listing [train]:   18,000/196,000 checked (9%)  —  194096 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.865231 skip_listing [train]:   18,500/196,000 checked (9%)  —  192988 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.867892 skip_listing [train]:   19,000/196,000 checked (10%)  —  192851 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.869906 skip_listing [train]:   19,500/196,000 checked (10%)  —  193961 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.872761 skip_listing [train]:   20,000/196,000 checked (10%)  —  193441 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.875220 skip_listing [train]:   20,500/196,000 checked (10%)  —  193671 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.877485 skip_listing [train]:   21,000/196,000 checked (11%)  —  194238 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.879867 skip_listing [train]:   21,500/196,000 checked (11%)  —  194576 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.882683 skip_listing [train]:   22,000/196,000 checked (11%)  —  194153 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.885071 skip_listing [train]:   22,500/196,000 checked (11%)  —  194467 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.887069 skip_listing [train]:   23,000/196,000 checked (12%)  —  195414 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.889077 skip_listing [train]:   23,500/196,000 checked (12%)  —  196314 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.891082 skip_listing [train]:   24,000/196,000 checked (12%)  —  197187 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.893086 skip_listing [train]:   24,500/196,000 checked (12%)  —  198035 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.895084 skip_listing [train]:   25,000/196,000 checked (13%)  —  198864 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.897527 skip_listing [train]:   25,500/196,000 checked (13%)  —  198975 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.899992 skip_listing [train]:   26,000/196,000 checked (13%)  —  199048 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.902007 skip_listing [train]:   26,500/196,000 checked (14%)  —  199793 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.904018 skip_listing [train]:   27,000/196,000 checked (14%)  —  200523 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.906715 skip_listing [train]:   27,500/196,000 checked (14%)  —  200226 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.909132 skip_listing [train]:   28,000/196,000 checked (14%)  —  200341 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.911509 skip_listing [train]:   28,500/196,000 checked (15%)  —  200508 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.913509 skip_listing [train]:   29,000/196,000 checked (15%)  —  201196 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.915928 skip_listing [train]:   29,500/196,000 checked (15%)  —  201285 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.917924 skip_listing [train]:   30,000/196,000 checked (15%)  —  201947 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.920317 skip_listing [train]:   30,500/196,000 checked (16%)  —  202058 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.922657 skip_listing [train]:   31,000/196,000 checked (16%)  —  202235 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.924653 skip_listing [train]:   31,500/196,000 checked (16%)  —  202855 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.927405 skip_listing [train]:   32,000/196,000 checked (16%)  —  202487 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.929783 skip_listing [train]:   32,500/196,000 checked (17%)  —  202603 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.932412 skip_listing [train]:   33,000/196,000 checked (17%)  —  202402 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.934883 skip_listing [train]:   33,500/196,000 checked (17%)  —  202402 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.937574 skip_listing [train]:   34,000/196,000 checked (17%)  —  202135 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.940544 skip_listing [train]:   34,500/196,000 checked (18%)  —  201549 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.942549 skip_listing [train]:   35,000/196,000 checked (18%)  —  202103 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.944909 skip_listing [train]:   35,500/196,000 checked (18%)  —  202234 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.947503 skip_listing [train]:   36,000/196,000 checked (18%)  —  202097 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.949779 skip_listing [train]:   36,500/196,000 checked (19%)  —  202318 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.952167 skip_listing [train]:   37,000/196,000 checked (19%)  —  202410 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.954901 skip_listing [train]:   37,500/196,000 checked (19%)  —  202123 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.956898 skip_listing [train]:   38,000/196,000 checked (19%)  —  202637 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.958897 skip_listing [train]:   38,500/196,000 checked (20%)  —  203137 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.961247 skip_listing [train]:   39,000/196,000 checked (20%)  —  203255 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.964214 skip_listing [train]:   39,500/196,000 checked (20%)  —  202727 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.966609 skip_listing [train]:   40,000/196,000 checked (20%)  —  202800 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.968619 skip_listing [train]:   40,500/196,000 checked (21%)  —  203263 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.970977 skip_listing [train]:   41,000/196,000 checked (21%)  —  203366 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.973999 skip_listing [train]:   41,500/196,000 checked (21%)  —  202806 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.976675 skip_listing [train]:   42,000/196,000 checked (21%)  —  202600 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.979399 skip_listing [train]:   42,500/196,000 checked (22%)  —  202353 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.981409 skip_listing [train]:   43,000/196,000 checked (22%)  —  202793 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.983413 skip_listing [train]:   43,500/196,000 checked (22%)  —  203230 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.985418 skip_listing [train]:   44,000/196,000 checked (22%)  —  203659 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.987422 skip_listing [train]:   44,500/196,000 checked (23%)  —  204080 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.989429 skip_listing [train]:   45,000/196,000 checked (23%)  —  204491 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.991437 skip_listing [train]:   45,500/196,000 checked (23%)  —  204893 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.993448 skip_listing [train]:   46,000/196,000 checked (23%)  —  205286 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.995456 skip_listing [train]:   46,500/196,000 checked (24%)  —  205674 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:28.998295 skip_listing [train]:   47,000/196,000 checked (24%)  —  205308 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.001157 skip_listing [train]:   47,500/196,000 checked (24%)  —  204930 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.003708 skip_listing [train]:   48,000/196,000 checked (24%)  —  204832 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.005714 skip_listing [train]:   48,500/196,000 checked (25%)  —  205209 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.008111 skip_listing [train]:   49,000/196,000 checked (25%)  —  205244 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.010381 skip_listing [train]:   49,500/196,000 checked (25%)  —  205385 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.013204 skip_listing [train]:   50,000/196,000 checked (26%)  —  205057 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.015199 skip_listing [train]:   50,500/196,000 checked (26%)  —  205428 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.017192 skip_listing [train]:   51,000/196,000 checked (26%)  —  205793 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.019184 skip_listing [train]:   51,500/196,000 checked (26%)  —  206153 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.021179 skip_listing [train]:   52,000/196,000 checked (27%)  —  206506 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.023599 skip_listing [train]:   52,500/196,000 checked (27%)  —  206506 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.025959 skip_listing [train]:   53,000/196,000 checked (27%)  —  206556 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.027960 skip_listing [train]:   53,500/196,000 checked (27%)  —  206891 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.029956 skip_listing [train]:   54,000/196,000 checked (28%)  —  207225 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.032804 skip_listing [train]:   54,500/196,000 checked (28%)  —  206883 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.035518 skip_listing [train]:   55,000/196,000 checked (28%)  —  206652 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.037812 skip_listing [train]:   55,500/196,000 checked (28%)  —  206748 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.039802 skip_listing [train]:   56,000/196,000 checked (29%)  —  207076 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.042212 skip_listing [train]:   56,500/196,000 checked (29%)  —  207079 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.044202 skip_listing [train]:   57,000/196,000 checked (29%)  —  207399 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.046192 skip_listing [train]:   57,500/196,000 checked (29%)  —  207715 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.049253 skip_listing [train]:   58,000/196,000 checked (30%)  —  207230 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.051250 skip_listing [train]:   58,500/196,000 checked (30%)  —  207535 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.053532 skip_listing [train]:   59,000/196,000 checked (30%)  —  207628 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.055522 skip_listing [train]:   59,500/196,000 checked (30%)  —  207932 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.057511 skip_listing [train]:   60,000/196,000 checked (31%)  —  208232 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.060192 skip_listing [train]:   60,500/196,000 checked (31%)  —  208031 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.062179 skip_listing [train]:   61,000/196,000 checked (31%)  —  208327 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.064453 skip_listing [train]:   61,500/196,000 checked (31%)  —  208416 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.066440 skip_listing [train]:   62,000/196,000 checked (32%)  —  208705 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.068833 skip_listing [train]:   62,500/196,000 checked (32%)  —  208707 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.071093 skip_listing [train]:   63,000/196,000 checked (32%)  —  208801 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.073783 skip_listing [train]:   63,500/196,000 checked (32%)  —  208598 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.075771 skip_listing [train]:   64,000/196,000 checked (33%)  —  208877 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.078797 skip_listing [train]:   64,500/196,000 checked (33%)  —  208450 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.081183 skip_listing [train]:   65,000/196,000 checked (33%)  —  208458 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.083446 skip_listing [train]:   65,500/196,000 checked (33%)  —  208548 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.086140 skip_listing [train]:   66,000/196,000 checked (34%)  —  208353 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.088140 skip_listing [train]:   66,500/196,000 checked (34%)  —  208614 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.091286 skip_listing [train]:   67,000/196,000 checked (34%)  —  208129 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.093277 skip_listing [train]:   67,500/196,000 checked (34%)  —  208394 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.095266 skip_listing [train]:   68,000/196,000 checked (35%)  —  208656 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.097642 skip_listing [train]:   68,500/196,000 checked (35%)  —  208669 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.099631 skip_listing [train]:   69,000/196,000 checked (35%)  —  208926 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.101927 skip_listing [train]:   69,500/196,000 checked (35%)  —  208987 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.103911 skip_listing [train]:   70,000/196,000 checked (36%)  —  209242 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.105899 skip_listing [train]:   70,500/196,000 checked (36%)  —  209492 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.107885 skip_listing [train]:   71,000/196,000 checked (36%)  —  209740 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.109874 skip_listing [train]:   71,500/196,000 checked (36%)  —  209983 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.111862 skip_listing [train]:   72,000/196,000 checked (37%)  —  210224 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.113851 skip_listing [train]:   72,500/196,000 checked (37%)  —  210462 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.116916 skip_listing [train]:   73,000/196,000 checked (37%)  —  210044 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.118909 skip_listing [train]:   73,500/196,000 checked (38%)  —  210277 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.121292 skip_listing [train]:   74,000/196,000 checked (38%)  —  210274 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.123622 skip_listing [train]:   74,500/196,000 checked (38%)  —  210302 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.125610 skip_listing [train]:   75,000/196,000 checked (38%)  —  210532 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.128372 skip_listing [train]:   75,500/196,000 checked (39%)  —  210306 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.131318 skip_listing [train]:   76,000/196,000 checked (39%)  —  209975 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.133596 skip_listing [train]:   76,500/196,000 checked (39%)  —  210035 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.136519 skip_listing [train]:   77,000/196,000 checked (39%)  —  209724 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.138516 skip_listing [train]:   77,500/196,000 checked (40%)  —  209944 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.140507 skip_listing [train]:   78,000/196,000 checked (40%)  —  210165 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.142494 skip_listing [train]:   78,500/196,000 checked (40%)  —  210386 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.144481 skip_listing [train]:   79,000/196,000 checked (40%)  —  210604 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.147736 skip_listing [train]:   79,500/196,000 checked (41%)  —  210114 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.150210 skip_listing [train]:   80,000/196,000 checked (41%)  —  210062 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.152217 skip_listing [train]:   80,500/196,000 checked (41%)  —  210267 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.155116 skip_listing [train]:   81,000/196,000 checked (41%)  —  209983 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.157759 skip_listing [train]:   81,500/196,000 checked (42%)  —  209841 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.159760 skip_listing [train]:   82,000/196,000 checked (42%)  —  210046 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.161761 skip_listing [train]:   82,500/196,000 checked (42%)  —  210249 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.164298 skip_listing [train]:   83,000/196,000 checked (42%)  —  210165 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-13T11:58:29.166294 skip_listing [train]:   83,500/196,000 checked (43%)  —  210368 checks/s  —  ETA 1s  —  0 failed so far
